;qid;instanceLabel;dateBirth;pic;sex;instance;STR_ESID;STN_LABEL;STN_LABEL_FINAL
2043;Q1230748;Q5;1755-02-24T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Mueller%20Friedberg.jpg;male;Person;10089094;Müller-Friedberg-Strasse;Müller Friedberg
2044;Q106803708;Q5;1853-01-01T00:00:00Z;kein;male;Person;10188059;Andreasstrasse;Andreas
2045;Q106803708;Q5;1853-01-01T00:00:00Z;kein;male;Person;10004248;Andreasstrasse;Andreas
2046;Q816942;Q5;1450-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Denkmal%20Bendikt%20Fontana.jpg;male;Person;10039455;Fontanastrasse;Fontana
2047;Q816942;Q5;1450-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Denkmal%20Bendikt%20Fontana.jpg;male;Person;10176214;Fontanastrasse;Fontana
2048;Q118407;Q5;1796-05-12T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/JB%20Isenring%20-%20Selbstbildnis%20Papierkopie%20e%20Daguerreotypie%20%28FPh53%29.jpg;male;Person;10089083;Isenringweg;Isenring
2049;Q3387852;;;;;;10215052;Route de la Pierre-à-Cambot;Pierre Cambot
2050;Q2639538;Q11879590;9999;kein;;Person;10080518;Hildastrasse;Hilda
2051;Q599668;Q11879590;9999;kein;;Person;10080515;Ernastrasse;Erna
2052;Q529;Q5;1822-12-27T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Pasteur%20%281822%20-%201895%29%2C%20microbiologist%20and%20chemist%20Wellcome%20V0026980.jpg;male;Person;10145784;Pasteurstrasse;Pasteur
2053;Q7186;Q5;1867-11-07T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Curie%20c.%201920s.jpg;female;Person;10145783;Curiestrasse;Curie
2054;Q37064;Q5;1881-08-06T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Synthetic%20Production%20of%20Penicillin%20TR1468.jpg;male;Person;10145786;Flemingstrasse;Fleming
2055;Q105428;Q5;1746-01-12T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Heinrich%20Pestalozzi%20%28Real%20Academia%20de%20Bellas%20Artes%20de%20San%20Fernando%2C%20Madrid%29.jpg;male;Person;10114177;Rue Pestalozzi;Pestalozzi
2056;Q18411255;Q5;1701-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Abt%20Coelestin%20Gugger.jpg;male;Person;10047276;Guggerstrasse;Gugger
2057;Q18411255;Q5;1701-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Abt%20Coelestin%20Gugger.jpg;male;Person;10054542;Guggerstrasse;Gugger
2058;Q324132;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Bee%20PD%20foto%20explained1.jpg;;Lebewesen;10145387;Chemin des Abeilles;Abeilles
2059;Q324132;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Bee%20PD%20foto%20explained1.jpg;;Lebewesen;10045019;Chemin des Abeilles;Abeilles
2060;Q324132;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Bee%20PD%20foto%20explained1.jpg;;Lebewesen;10192705;Chemin des Abeilles;Abeilles
2061;Q324132;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Bee%20PD%20foto%20explained1.jpg;;Lebewesen;10105649;Chemin des Abeilles;Abeilles
2062;Q324132;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Bee%20PD%20foto%20explained1.jpg;;Lebewesen;10235314;Chemin des Abeilles;Abeilles
2063;Q324132;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Bee%20PD%20foto%20explained1.jpg;;Lebewesen;10042013;Chemin des Abeilles;Abeilles
2064;Q3155078;Q5;1751-05-07T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%20de%20Montolieu.jpg;female;Person;10076072;Chemin Isabelle-de-Montolieu;Isabelle Montolieu
2065;Q106804356;Q5;9999;kein;male;Person;10087792;Boppartstrasse;Boppart
2066;Q106804356;Q5;9999;kein;male;Person;10016847;Boppartshofstrasse;Boppartshof
2067;Q83501;Q5;1906-07-23T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Vladimir%20Prelog%20ETH-Bib%20Portr%2000214.jpg;male;Person;10193607;Vladimir-Prelog-Weg;Vladimir Prelog
2068;Q117847;Q5;1615-07-17T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/NiklausLeuenberger.jpg;male;Person;10089088;Leuenbergerstrasse;Leuenberger
2069;Q120073;Q5;1595-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Schybi.jpg;male;Person;10022253;Schibistrasse;Schibi
2070;Q112;Q11688446;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Berlin%20-%20Brandenburger%20Tor%20-%20Mars%20cropped.jpg;male;Religion;10062493;Marsstrasse;Mars
2071;Q112;Q11688446;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Berlin%20-%20Brandenburger%20Tor%20-%20Mars%20cropped.jpg;male;Religion;10068315;Marsstrasse;Mars
2072;Q112;Q11688446;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Berlin%20-%20Brandenburger%20Tor%20-%20Mars%20cropped.jpg;male;Religion;10087797;Marsstrasse;Mars
2073;Q112;Q11688446;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Berlin%20-%20Brandenburger%20Tor%20-%20Mars%20cropped.jpg;male;Religion;10066360;Marsstrasse;Mars
2074;Q112;Q11688446;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Berlin%20-%20Brandenburger%20Tor%20-%20Mars%20cropped.jpg;male;Religion;10166104;Marsstrasse;Mars
2075;Q6602;Q484170;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Strasburg.jpg;;Ortschaft;10044939;Rue de Strasbourg;Strasbourg
2076;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10158921;Chemin des Aubépines;Aubepines
2077;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10093923;Chemin des Aubépines;Aubepines
2078;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10158852;Chemin des Aubépines;Aubepines
2079;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10235311;Chemin des Aubépines;Aubepines
2080;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10241484;Chemin des Aubépines;Aubepines
2081;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10147294;Chemin des Aubépines;Aubepines
2082;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10236885;Chemin des Aubépines;Aubepines
2083;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10082797;Chemin des Aubépines;Aubepines
2084;Q132557;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg;;Lebewesen;10012307;Chemin des Aubépines;Aubepines
2085;Q55382251;Q16970;9999;kein;;Religion;10040733;Avenue Saint-Paul;Paul
2086;Q116429;Q5;1940-05-11T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Niklaus%20Meienberg.jpg;male;Person;10050938;Meienbergweg;Meienberg
2087;Q116429;Q5;1940-05-11T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Niklaus%20Meienberg.jpg;male;Person;10229690;Meienbergweg;Meienberg
2088;Q599703;Q5;0850-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Csg-0053%20e003.jpg;male;Person;10107235;Tutilostrasse;Tutilo
2089;Q3120419;Q5;1510-01-01T00:00:00Z;kein;male;Person;10040906;Chemin de Pierrefleur;Pierrefleur
2090;Q3120419;Q5;1510-01-01T00:00:00Z;kein;male;Person;10194800;Chemin de Pierrefleur;Pierrefleur
2091;Q69745;Q70208;9999;http://commons.wikimedia.org/wiki/Special:FilePath/RenensChateau.jpg;;Ortschaft;10044929;Chemin de Renens;Renens
2092;Q1143635;;;;;;10048633;Rue de l'Ecole-de-Commerce;Ecole Commerce
2093;Q676457;Q5;1594-10-27T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Wettstein%2C%20Johann%20Rudolf.jpg;male;Person;10024819;Wettsteinstrasse;Wettstein
2094;Q676457;Q5;1594-10-27T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Wettstein%2C%20Johann%20Rudolf.jpg;male;Person;10222534;Wettsteinstrasse;Wettstein
2095;Q676457;Q5;1594-10-27T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Wettstein%2C%20Johann%20Rudolf.jpg;male;Person;10084738;Wettsteinstrasse;Wettstein
2096;Q676457;Q5;1594-10-27T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Wettstein%2C%20Johann%20Rudolf.jpg;male;Person;10104195;Wettsteinstrasse;Wettstein
2097;Q108884961;Q5;9999;kein;male;Person;10079872;Chemin François-de-Lucinge;Francois Lucinge
2098;Q15456906;Q5;1875-09-21T00:00:00Z;kein;male;Person;10190870;Albert Oeri-Strasse;Albert Oeri
2099;Q4421;;;;;;10043640;Chemin de la Forêt;Foret
2100;Q4421;;;;;;10099260;Chemin de la Forêt;Foret
2101;Q4421;;;;;;10055015;Chemin de la Forêt;Foret
2102;Q4421;;;;;;10044836;Chemin de la Forêt;Foret
2103;Q4421;;;;;;10143409;Chemin de la Forêt;Foret
2104;Q4421;;;;;;10193761;Chemin de la Forêt;Foret
2105;Q4421;;;;;;10041589;Chemin de la Forêt;Foret
2106;Q4421;;;;;;10096738;Chemin de la Forêt;Foret
2107;Q4421;;;;;;10168724;Chemin de la Forêt;Foret
2108;Q4421;;;;;;10094554;Chemin de la Forêt;Foret
2109;Q4421;;;;;;10056700;Chemin de la Forêt;Foret
2110;Q4421;;;;;;10045506;Chemin de la Forêt;Foret
2111;Q4421;;;;;;10035110;Chemin de la Forêt;Foret
2112;Q4421;;;;;;10040842;Chemin de la Forêt;Foret
2113;Q4421;;;;;;10144677;Chemin de la Forêt;Foret
2114;Q4421;;;;;;10028306;Chemin de la Forêt;Foret
2115;Q4421;;;;;;10023801;Chemin de la Forêt;Foret
2116;Q4421;;;;;;10039866;Chemin de la Forêt;Foret
2117;Q4421;;;;;;10047017;Chemin de la Forêt;Foret
2118;Q4421;;;;;;10022671;Chemin de la Forêt;Foret
2119;Q4421;;;;;;10062157;Chemin de la Forêt;Foret
2120;Q4421;;;;;;10254023;Chemin de la Forêt;Foret
2121;Q4421;;;;;;10121267;Chemin de la Forêt;Foret
2122;Q4421;;;;;;10101117;Chemin de la Forêt;Foret
2123;Q4421;;;;;;10254492;Chemin de la Forêt;Foret
2124;Q4421;;;;;;10196197;Chemin de la Forêt;Foret
2125;Q4421;;;;;;10049054;Chemin de la Forêt;Foret
2126;Q4421;;;;;;10107542;Chemin de la Forêt;Foret
2127;Q4421;;;;;;10156369;Chemin de la Forêt;Foret
2128;Q4421;;;;;;10255391;Chemin de la Forêt;Foret
2129;Q4421;;;;;;10256660;Chemin de la Forêt;Foret
2130;Q4421;;;;;;10256661;Chemin de la Forêt;Foret
2131;Q4421;;;;;;10034458;Chemin de la Forêt;Foret
2132;Q4421;;;;;;10134519;Chemin de la Forêt;Foret
2133;Q4421;;;;;;10174726;Chemin de la Forêt;Foret
2134;Q1897438;Q5;1909-06-21T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Schweiz%20-%20Hommage%202021%20-%2050%20Jahre%20Frauenstimmrecht%2021.jpg;female;Person;10249265;Marie-Meierhofer-Weg;Marie Meierhofer
2135;Q80513;Q5;0200-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/St%20cecilia%20guido%20reni.jpg;female;Person;10008236;Cäcilienstrasse;Cäcilien
2136;Q80513;Q5;0200-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/St%20cecilia%20guido%20reni.jpg;female;Person;10008141;Cäcilienstrasse;Cäcilien
2137;Q80513;Q5;0200-01-01T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/St%20cecilia%20guido%20reni.jpg;female;Person;10059060;Cäcilienstrasse;Cäcilien
2138;Q2737173;Q11879590;9999;kein;;Person;10004313;Juliastrasse;Julia
2139;Q118697;Q5;1804-08-05T00:00:00Z;http://commons.wikimedia.org/wiki/Special:FilePath/Gottlieb%20samuel%20studer.jpg;male;Person;10046150;Studerstrasse;Studer
2140;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10094949;Primelweg;Primel
2141;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10008979;Primelweg;Primel
2142;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10007788;Primelweg;Primel
2143;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10062259;Primelweg;Primel
2144;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10117269;Primelweg;Primel
2145;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10209131;Primelweg;Primel
2146;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10010668;Primelweg;Primel
2147;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10142385;Primelweg;Primel
2148;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10117436;Primelweg;Primel
2149;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10087257;Primelweg;Primel
2150;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10087782;Primelweg;Primel
2151;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10106827;Primelweg;Primel
2152;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10032198;Primelweg;Primel
2153;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10106804;Primelweg;Primel
2154;Q158974;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prole%C4%87no%20cve%C4%87e%203.JPG;;Lebewesen;10153144;Primelweg;Primel
2155;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10091296;Nelkenweg;Nelken
2156;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10077200;Nelkenweg;Nelken
2157;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10057774;Nelkenweg;Nelken
2158;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10077284;Nelkenweg;Nelken
2159;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10183901;Nelkenweg;Nelken
2160;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10151244;Nelkenweg;Nelken
2161;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10037722;Nelkenweg;Nelken
2162;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10185923;Nelkenweg;Nelken
2163;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10094874;Nelkenweg;Nelken
2164;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10182012;Nelkenweg;Nelken
2165;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10112147;Nelkenweg;Nelken
2166;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10009533;Nelkenweg;Nelken
2167;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10006097;Nelkenweg;Nelken
2168;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10180161;Nelkenweg;Nelken
2169;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10082829;Nelkenweg;Nelken
2170;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10085087;Nelkenweg;Nelken
2171;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10085127;Nelkenweg;Nelken
2172;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10182920;Nelkenweg;Nelken
2173;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10089468;Nelkenweg;Nelken
2174;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10014394;Nelkenweg;Nelken
2175;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10049295;Nelkenweg;Nelken
2176;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10189625;Nelkenweg;Nelken
2177;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10061994;Nelkenweg;Nelken
2178;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10189774;Nelkenweg;Nelken
2179;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10013481;Nelkenweg;Nelken
2180;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10240705;Nelkenweg;Nelken
2181;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10175948;Nelkenweg;Nelken
2182;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10008448;Nelkenweg;Nelken
2183;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10004787;Nelkenweg;Nelken
2184;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10089217;Nelkenweg;Nelken
2185;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10197126;Nelkenweg;Nelken
2186;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10075405;Nelkenweg;Nelken
2187;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10064115;Nelkenweg;Nelken
2188;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10064110;Nelkenweg;Nelken
2189;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10240709;Nelkenweg;Nelken
2190;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10009265;Nelkenweg;Nelken
2191;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10091314;Nelkenweg;Nelken
2192;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10113141;Nelkenweg;Nelken
2193;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10188287;Nelkenweg;Nelken
2194;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10070277;Nelkenweg;Nelken
2195;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10117730;Nelkenweg;Nelken
2196;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10033094;Nelkenweg;Nelken
2197;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10078756;Nelkenweg;Nelken
2198;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10096639;Nelkenweg;Nelken
2199;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10071332;Nelkenweg;Nelken
2200;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10037852;Nelkenweg;Nelken
2201;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10116133;Nelkenweg;Nelken
2202;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10090990;Nelkenweg;Nelken
2203;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10069876;Nelkenweg;Nelken
2204;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10018393;Nelkenweg;Nelken
2205;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10070169;Nelkenweg;Nelken
2206;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10111112;Nelkenweg;Nelken
2207;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10017823;Nelkenweg;Nelken
2208;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10023485;Nelkenweg;Nelken
2209;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10177181;Nelkenweg;Nelken
2210;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10084690;Nelkenweg;Nelken
2211;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10036244;Nelkenweg;Nelken
2212;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10033021;Nelkenweg;Nelken
2213;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10116149;Nelkenweg;Nelken
2214;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10039687;Nelkenweg;Nelken
2215;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10052464;Nelkenweg;Nelken
2216;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10066806;Nelkenweg;Nelken
2217;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10178298;Nelkenweg;Nelken
2218;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10228383;Nelkenweg;Nelken
2219;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10019849;Nelkenweg;Nelken
2220;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10224887;Nelkenweg;Nelken
2221;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10181370;Nelkenweg;Nelken
2222;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10072116;Nelkenweg;Nelken
2223;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10188735;Nelkenweg;Nelken
2224;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10071429;Nelkenweg;Nelken
2225;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10056274;Nelkenweg;Nelken
2226;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10024844;Nelkenweg;Nelken
2227;Q156099;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Dianthus%20plumarius0.jpg;;Lebewesen;10184457;Nelkenweg;Nelken
